run_id,sensor_556,sensor_550,sensor_285,sensor_542,sensor_553,sensor_345,sensor_021,sensor_014,sensor_030,sensor_025,sensor_029,sensor_150,sensor_059,sensor_549,sensor_543
11,0.002942834311017012,0.018269109586351417,0.04862738692887629,0.010358380504935191,0.014303311628690104,0.8213358853054828,0.006968550236092474,0.12202887543835095,0.020364939484024867,0.002382716120499912,0.11059066942955152,0.03272688879330819,0.9232228822052455,0.01093626032624978,0.0026685598456332033
12,0.01465160201439472,0.008397714479581452,0.016241639594798893,0.0023216954260727534,0.027903413763399856,0.19296265906046847,0.007057029611642277,0.060901821808538634,0.00609614586326303,0.00048177068416281615,0.03485745375615391,0.0023920917442997744,0.2105602136666134,0.0055622640328248695,2.4943419144501093e-07
13,4.4851349873801305e-05,0.006370485721111115,0.05946611571814852,0.0005150800840304524,0.018353624646091728,0.0747160201719223,0.004002093335098296,0.3777748651472112,0.17251743592152258,0.021986317214503167,0.1083019042216105,0.07692329459086587,0.06996559427402475,0.004059716096058839,0.0025573301875445927
14,0.012863853932175684,0.0001466747831352768,0.024452349025301325,0.00036460450746249155,0.017489720028541617,0.03222254613719623,0.006104778640172225,0.17167015651483133,0.02241614506801244,0.0034129770046862433,0.01623607332321692,0.05329066194133741,0.03717527302963839,2.2473031414825232e-06,0.0004367614603396739
15,0.004604284382261103,0.00032403610801734755,0.30674840095022465,0.0017037915966532974,0.006288131412497169,0.10134753314897971,7.965170357986309e-07,1.2353980142100192,0.05804998886180692,0.0016594190649236852,0.07136653188536554,0.21999575004386684,0.12989267075492686,0.00026993757221358157,0.007706344749771995
16,0.010099741205773564,0.017139970841020695,0.1555635197023917,0.0037582473643407647,0.02496408756419625,0.3173118638493296,0.04553691522639878,0.7515182525324982,0.06549340011490198,0.00030388688510370334,0.17375619988112986,0.10314085893301789,0.34022006699402185,0.015216482561581994,0.000648903317548193
17,0.0008749653123916564,0.0007603270564898021,0.012491144962694904,0.001331075853772413,1.97293298093737e-05,0.15588921999860478,0.008165251434389566,0.1478648485860024,0.21024655069107676,0.030549389920172938,0.12442121615155831,0.03737900368437767,0.15516235475357595,0.005013206304795728,0.001243441696161388
18,0.008307113069590283,0.005649491070628669,0.0014670174175627725,0.0006069908067200588,0.02070578789877478,0.05002964273297992,0.0018956139033503056,0.015124777201493675,0.001779306114689735,0.0001816944394346273,0.009931869103357454,0.015993688615455123,0.053733540843525225,0.001567498339672275,5.711452653832618e-06
19,0.004228318898059694,0.011211026349120329,0.06494857911190564,0.004702553312647787,0.045216326792893995,0.36026094016173843,0.004499865020221703,0.165767190516609,0.03331643348676779,1.2315595741239624e-05,0.08961735369121984,0.028636330599314648,0.4130909975007657,0.002938703417053607,0.0024724942096059355
20,0.00021414308762278481,0.004180161809955894,0.17219169736566947,1.2244529762411524e-05,0.010542745902604034,0.0005786494987127898,0.028948037190673178,0.8667458241850333,0.05927645233751996,0.005455650152305604,0.07517772035102571,0.17240255708537955,0.0011763851148553616,0.001901714555660295,0.0019489213878172461
21,0.019518533325058013,0.0004095188187627065,0.02228238493841257,0.0009104513424427338,0.04511847530042509,0.11529116152449113,0.003232472125524102,0.28322772012136926,0.1493166484437405,0.021339367694231847,0.08307330668400748,0.08503111215362559,0.11287100965141884,0.004424993506918224,0.0017054350113378583
22,0.00020449179526167943,1.1206899933373312e-06,0.00398009504582118,0.0032136051587141963,0.0016040977008957202,0.30225091044806407,0.0015827805101708517,0.005412391449405464,0.06575482215377221,0.017033906730236022,0.016575912481410764,0.005608314747417608,0.32211423319652077,0.005616505280858586,3.4674082308464375e-06
23,2.7800370642597317e-05,0.005715545357839487,0.1828065334056621,0.0015182004422330557,0.0074505306636754014,0.09081193622151065,1.696760748473868e-05,1.0206236033365825,0.041702230545363796,0.0009780176908007548,0.05314612901094104,0.2528783950078194,0.11580755614133167,0.00010477413453514286,0.006036441768477736
24,5.869427775936739e-05,0.004806290626832534,0.04473957359427106,0.00035289129990813953,0.012979300976472112,0.044637120687136635,7.099143455422423e-05,0.23601216422820429,0.04224467463105222,0.006437103879465493,0.0193530387346149,0.040132031528369735,0.043223100626227,0.002490010734527284,0.001177898646881307
25,0.0027923979343792487,0.01661625117637088,0.027946622755743545,0.0015699085133362494,0.019497071229983523,0.1413058476619136,0.0013150095694947092,0.06935815724958372,0.002703620874839281,0.0027738581735626358,0.0018254828994306513,0.0009285062398630991,0.15136831250436278,0.004326243101492236,0.00010724082867686236
26,0.00021419254580483363,0.0004206070243826614,0.002346069985405531,0.0025163217320732347,0.00033241938552942645,0.2326623476749118,0.0004025485497811392,0.07129700893701882,0.014680449655269904,0.007084435233733338,1.8753647348584682e-06,0.02012621771550053,0.24752001012130231,0.005908067881330829,7.792037620801225e-05
27,0.011929585841038344,6.771706792823404e-07,0.018647709739369727,0.0026470258220047684,0.02768394068835719,0.23195042290864945,0.010764088550897047,0.17302790790342898,0.007114945461069888,0.00045965200774313546,0.04327243382254681,0.03415855502354936,0.2511556749368381,0.006659183742262301,6.372017029373313e-05
28,0.0036195621845975584,0.0022954276960259873,0.02517515764945391,0.000982247327260291,0.002213094838440534,0.08101915532687581,0.011973201599080299,0.12049824172139977,0.02606371873833278,0.0004046716260816313,0.056704022227826244,0.014676828709118359,0.08877324055479116,0.0029998672566796444,3.452369684796947e-05
29,7.397275527993091e-05,8.011772999975667e-05,0.006240572037590242,0.001945140370090572,0.001732883128427938,0.1545716130993101,0.01505645717620857,0.06375275389776441,0.041207974274166816,0.0004278940399948985,0.09039572299079722,0.011182722289633799,0.17141935612898143,0.004193780840882514,2.9054005845863e-05
30,0.003634216658147236,0.013768747341881457,0.07277711058778065,0.012164646600858794,0.0030639544763282085,1.161562733893042,4.933242038397887e-05,0.4061403076957123,0.18977564999984134,0.05494364490533528,0.028160492191798284,0.03691200387408302,1.228058446042562,0.030548998018262215,0.0011361593694650834
31,0.01188631256252764,0.01187568437097925,9.40619933789302e-05,0.001089613249404711,0.0368331101220584,0.0957026804251414,0.0007318861785126158,0.007397207945889423,0.01576198682998641,0.004710612847677043,0.0034576650648352903,0.009314941694615981,0.10401971881720404,0.0016034751556398812,3.3330839708725216e-05
32,0.012359040839993085,0.012862783950255918,0.0008633932740370112,0.002065388989582473,0.06529948585801568,0.17171112394726581,0.000219740476186498,0.10015320583432766,0.0017500680536041504,0.0021687550101502774,0.0011617615192736689,0.08734750477606251,0.1960416817816018,0.0010177761939487292,0.0005859772863848747
33,0.05178489190557292,0.037150738223995665,2.2995056453469627e-06,0.00044854313565527746,0.14862621506637852,0.0515494140695799,6.006577712794455e-05,0.2424584930890347,0.046411054507913274,0.00916291763434033,0.018941137500589268,0.17739235562966332,0.047614508217425466,0.004132897338644202,0.0008772768207170387
34,0.004803734754859006,0.0067080174049476025,0.003636695614701769,0.0028721543666208015,0.04081925489566191,0.21766999186257938,0.04670966858910922,0.16664743448237723,0.17576941751382588,0.005904736259082259,0.29099858677937235,0.06480394266902346,0.2439106008933791,0.006397834567125625,0.00011389215741173381
35,0.01982777045701608,0.010888395736826173,0.0526528964773805,0.0030609716555210424,0.046441592311710626,0.24251120577058927,0.0007586849374239434,0.24042035035719564,0.0029030483770906565,0.00438694100181075,0.0014551997267588468,0.06509905624181239,0.273796529283471,0.001953868880291649,0.001519576683260728
36,0.0069086566705506315,0.005255586710095231,0.0028519382875682574,1.8446263929958345e-06,0.023406942631608238,0.0013726788555348355,0.012361480402706765,0.01256724210978905,0.09257180638545161,0.00897541014274266,0.08914605450389682,0.002321371780330775,0.0009870639033524261,2.3473888170434034e-06,5.742061458373104e-05
37,0.00011172219285146985,0.0018298910706740922,0.0342992788544832,0.0009788392791217045,0.010117557071834388,0.10346813226147279,0.0005144997045856875,0.2732200658790762,0.02220399211540666,0.005702067901862741,0.0031065407712693024,0.061755117995398304,0.10504639597766718,0.004485162548427635,0.0009011756559672859
38,0.0037714821459612392,0.10804047691462461,0.05958417812721429,0.0020015333078875737,0.10337081351260298,0.18048186251453832,0.006714158250844948,0.20124980630770845,0.0006300031763109518,0.0009181560854237091,0.01811149019369552,0.012362580580661102,0.19441735832302168,0.005254188712068104,0.0002720299321992947
39,0.01643482624938287,0.009826592046330221,0.08838717409927656,0.009087977108924767,0.014072898377618595,0.8781293008580032,0.00021910756644040325,0.39257483439073815,0.18126620014834102,0.04753919432607657,0.036070298849396935,0.028647273861011634,0.923522911924983,0.024687084157560983,0.001344831913130923
40,0.0038357923549600134,1.5850288691827248e-07,0.1783460820330953,0.0019043733534638185,7.917214480538916e-05,0.21139182063010048,2.6960100753750516e-05,0.6706583769173685,0.09932177897250716,0.018743927182445733,0.0323966046948073,0.06868150967492682,0.21206943660282482,0.010323387896265176,0.0030423935995298624
41,0.00013791654016607983,0.00026672649498343885,0.0077990829334779604,0.000460297886279299,6.614348654777384e-05,0.0513260325211018,0.01327710682300004,0.024510774595616056,0.11757490748618797,0.015120201039674902,0.08845107083774957,0.005230803919933641,0.053190412450249976,0.0004362915375544121,4.036978064591494e-06
42,3.1118228499955654e-05,0.0015729666414771506,0.3471113532014408,0.00036309796879615007,0.0015321590220623836,0.0355001087365525,0.04581371590766472,0.7760592678795811,0.17676822285458468,0.021150433882542872,0.16723200753040585,0.044773666312959357,0.03923267075666354,0.0004203561382231749,0.0016519309811616274
43,0.004339666070313873,0.0010004509077944457,0.03408492364235597,0.004291656102064462,0.0007297971179574516,0.3970050004744529,0.0005867243774612691,0.13492031001108062,0.029034948854801085,0.012482640048923126,0.00022001608589130857,0.006441550725447818,0.42354536559202316,0.010410811812816657,0.00024970884268383093
44,6.233657964178307e-05,0.003778345768557567,0.05095891517432483,1.5968687591626113e-05,0.006438031073297502,6.575530133590302e-05,0.04128389202975797,0.24952981610108754,0.20595520414608232,0.017610854780435597,0.2246261867272909,0.04674409474428332,0.00017054189105515248,0.0007113760735017601,4.8212218644699803e-05
45,0.009624283945780328,0.015547959502865282,0.10930682258430303,6.566455986129448e-05,0.05640483094612302,0.00301782872197668,0.005333547156051337,0.3915074365215555,0.0028609511552582434,0.0005953904960614836,0.004043497684434935,0.05315417306316107,0.004262157967897607,0.0003946777172670948,0.0014024187464448587
46,0.011848033422082108,0.01884775754712025,0.017596962036333576,6.193015689342522e-05,0.07216887010699001,0.0027355919951429584,0.02187873731885638,0.9246066346764963,0.032149783168737685,0.0028395325026486762,0.0437952592992542,0.5304752704526202,0.004962852557476062,0.001505786443291553,0.0018703547226249966
47,0.021397572561931703,0.011078393280301382,0.3100175840892537,0.003070635063997319,0.03178990211383329,0.2567499398457379,0.06436747276260475,1.1216260178050947,0.11006480808793138,0.0021419071073609935,0.23652050734154675,0.11227331984134509,0.2742573849152822,0.015956697134223416,0.0013154772749494601
48,1.6481423764240743e-05,7.129134533112248e-05,0.004141439071323016,0.0092418668435037,0.006935092939107771,0.9198047631537551,0.03543273558273177,0.001265231651352034,0.561356086529665,0.09807107382768825,0.2857939198788954,0.0036595483906442976,0.9729598737013363,0.014504078745385203,0.0001296535279732033
49,0.016808092023625074,0.011673744261701261,0.21202758642641828,0.005011669601662961,0.020108271730737197,0.4768047134985761,0.019345757428513424,1.2288542661586737,0.0032312239071272324,0.007709212879692781,0.02061229585244579,0.21063281982667983,0.49427897729366066,0.02295531354941516,0.002674924831538368
50,0.0008640879842277654,0.0009256065363499167,0.026822602827189342,0.009381148512962404,0.002468484298052147,0.8783177495743743,0.0039208163168841315,0.5147583904246011,0.04916307888300256,0.025605077112457564,0.000369374797583932,0.1466039470249598,0.9279061149613012,0.025425190252172065,0.0007808685508206845
51,0.00012737612243990303,9.145479348072918e-05,0.07350774010415848,0.0010732044007030054,0.002627513598618167,0.08995470439325372,0.004238389610306685,0.02558504104721654,0.006693885914933049,0.00015372079050737103,0.0258556821428252,0.1479125512054862,0.09560618917159207,0.0023401133086288083,9.214168117457287e-05
52,0.0008858010487862905,0.0018349182644329819,0.22372919126855587,0.0004570587080650908,0.006074368038575155,0.0366357548584663,0.02137649765514919,0.689866575411705,0.05643987479601702,0.008209929424461077,0.050741463252130144,0.08073489967161394,0.04280341163460068,0.0002690911683012113,0.0020085307485774415
53,1.1656508574930302e-06,2.0998497449451366e-05,0.1365425733253297,0.0004884638286096703,3.620491102518791e-06,0.036829807876588745,0.0038991054131671463,0.30006876215133627,0.004999657295253546,0.0017312165486272502,0.0022531261353203763,0.018691321258392363,0.04292429077499433,7.520145989989769e-06,0.0013524517000559216
54,0.013215812219470402,0.00573278696460697,0.13336283550400221,0.002098925952385689,0.061889970279358164,0.1921746851437182,0.010370395801318728,0.3101649244793481,0.002429054805292294,0.0005326557720813706,0.027368332969304323,0.0072323822850782924,0.2072892711189485,0.006504605899793974,0.0005325354415016532
55,0.0048163558897003685,0.0007808240888709003,0.02088406587416222,0.0034307246582647166,0.00028012816824483065,0.28996209281292845,0.01084309041466699,0.11051848017433898,0.008814827488326826,0.0006437774788590518,0.05155943053661831,0.009476498649896917,0.31636853503311857,0.007784937381730014,4.20579190661892e-06
56,0.023297512095625385,0.0007000074921020751,0.13370105206040628,0.007594404018217072,0.006050300708053851,0.6953466251823096,0.0124154684966083,0.6729614262158904,0.007677133950907913,0.01190607155017942,0.017462709622016414,0.0797556862664674,0.7372033801211435,0.023701799090313287,0.0011104798931338392
57,0.003751685883816627,0.004241154588756964,0.06407965718988964,0.005495835926818379,0.0063428907151947276,0.4310238839781067,0.0019993636272311877,0.1470365231365527,0.008829531775095639,0.001503883248044651,0.051457649269910366,0.02359953964098138,0.4864671734791876,0.00476766360527208,0.0020762342370235242
58,0.028692116730996337,0.008221888329178294,0.010103543617369622,0.0013573106732643321,0.08760052952796847,0.10416653091576701,0.022481989718147008,0.07315477986729933,0.08810547645946781,0.003449962686883684,0.14227964336634863,0.01114154987820626,0.1182937214356348,0.002586862888136384,4.738494740995632e-05
59,1.9975782038804744e-07,9.863539305487828e-06,0.1592508701322554,0.00020682735413013017,0.00019505374833192547,0.015605049461548929,0.020424187246312307,0.701469320301666,0.044416369734393314,0.005439629494607712,0.046434190432268464,0.12845025030325657,0.01945772731992794,0.0007385021345999728,0.0018646477646442792
60,0.0022063228929943258,0.008812460583607552,0.38205216562275685,0.00012582439509383663,0.0077869112049292226,0.023836892233978134,0.010145235390380397,1.6017146490439294,0.009091024757674116,0.0019610474259291783,0.00010157472493118279,0.24428480727800367,0.018962428655178904,0.007609371023045772,0.00610093578047484
61,0.0013479477139731859,0.003511596895199079,0.030812173463030907,2.5490057190822945e-06,0.0007582128035778854,2.2626127078457097e-06,0.010786905728183619,0.062369296561448,0.05490453932672425,0.004923486814689003,0.05858919882385941,0.0020918656387359357,3.2468397402558236e-06,0.0001622321977750321,2.162641875437594e-05
62,0.009799206299647619,0.0037542980027793133,0.09480764294463914,0.0041221318489721446,0.016102122229705067,0.30693315660911047,0.002652956349180771,0.2296610922628028,0.026379141978074044,9.12716072712525e-05,0.07233694595254073,0.030231964497981233,0.35159641786385093,0.002700704095455822,0.002764849376682168
63,0.0005731627415107434,0.00021706799870939547,0.0003674500698041261,0.0007175114891232469,0.0009131137595943039,0.07332131266963195,0.001539187480257267,0.22700327853426508,0.005942214026070665,0.00286742008068574,3.539459454851808e-05,0.1437657364858351,0.07332273579079937,0.003636241388392582,0.0004618472265909114
64,0.000863446453597477,1.2378692715657859e-06,0.3288022664493015,0.0006186882075371247,0.0018142220200741594,0.03395524259552152,0.0007146548764204433,0.7926176807605013,0.01717502795944609,0.00028855866133383043,0.01946875401311771,0.05638558401068721,0.04405300959127433,0.0003866097079643358,0.004692220583159399
65,1.0770303637981124e-05,7.588628563884331e-06,0.044687940926019014,0.0028700382823278634,0.0012463273834562743,0.2519703120844579,0.0014658907111247154,0.044470245538485276,0.026178068571736286,0.009660188162710448,0.0031391667341207547,0.0006567317763459269,0.2752912140866958,0.002959402766042738,0.0003724329516724703
66,0.0030845730665577044,0.008707068642654782,0.11488372460425839,0.003638866722123439,0.02981439273150423,0.2868108491002618,0.007898236448555748,0.872025932545502,0.012772248180988157,0.006466639226141966,0.0011226847788299345,0.2993233287405042,0.333988581979704,0.000313626844378621,0.003768285716420306
67,0.004071933912503913,0.0039941785014185925,0.23646827473633222,0.0006794719747306841,0.022598054434220492,0.027113919524257134,0.00028417952103484506,1.2729140347171986,0.1073045985167822,0.006371736993093185,0.10170392120482184,0.2869469627458055,0.04073530459276506,0.0010498652078243958,0.007719478706531206
68,0.004474965809485054,0.008254460568964702,0.0050519636413208415,0.0002543752100111261,0.00027082976774340747,0.014459831158394384,0.0020079556117635357,0.41081871433560574,0.0004738223364818899,8.353332484138523e-09,0.0003492777435535515,0.26310104580533866,0.02007990902597114,0.0003362582019373165,0.0014086338849970384
69,0.0019940987395621313,0.0016922171072562158,0.0008479320574460827,8.005292796801115e-05,0.0009206240517504123,0.017545433761590817,0.00044393927751461553,0.4164565096069215,0.07320645407808235,0.009715607283982996,0.0440782328246819,0.28572020770818096,0.013413663714223763,0.0025550136137143823,0.0018699039608187685
70,0.006869028151455646,0.00920900102997346,0.0994048404119158,0.002718523557948845,0.06445119163970565,0.2718434785335165,0.006775103662951091,0.6867641528570374,0.010351159530661362,0.006341573723696395,0.0022355094547209125,0.13695973767044686,0.2814573895354879,0.011207627066611712,0.0016873017703616616
71,0.0028431745818197356,0.0012339096350875948,0.0013214996386394207,0.006123276983219377,9.356425652573353e-07,0.6059917421958835,0.0021428824895106027,0.21095172405944201,0.18837923144056723,0.043034256422293415,0.05653853050986737,0.08842513012499836,0.6312939337543929,0.015789537651307535,0.0007143253672872506
72,0.0029119677943424994,0.00220939910853941,0.008909966507301003,0.0018982260222053626,0.005138800990835437,0.1585907917597937,0.0005765807683726676,0.06776449039143408,0.007298633039751865,0.004093747136155838,4.522928388546424e-05,0.031217351795262735,0.1768627753994715,0.0016174681626634827,0.00041990713269033167
73,0.0020995932863035697,0.006994145766560671,0.07451237978035004,0.003642928763322649,0.04326399608652215,0.33241485751386074,0.02601580448717503,0.7651490405469613,0.01079983233657812,0.0007166075071862346,0.07185740929029172,0.20033734627387473,0.35079283972290526,0.013806799841454935,0.0009395545813509356
74,0.00019783933013940415,0.0003569666820934687,0.5084953053288608,0.004641100338394631,0.005126692516603246,0.49351830214537856,0.0016376546994523932,1.3730077450003453,0.13201467538620112,0.029307394626470317,0.02643007785676415,0.06787017335181124,0.5048196471943611,0.022389630281054066,0.005766592827649504
75,0.006071448755735533,8.233566564149065e-05,0.003437921219048234,0.002825719172753804,0.013376837238161231,0.24530870512351224,0.0006429042236290962,0.00038545804604746454,0.0014141359401212022,0.0035017386673243606,0.005501648233849386,0.0006999130150151263,0.2687925873099256,0.004061378782239383,0.00010814317329529306
76,0.004502222527374863,0.00011714704501536223,0.21501535839536373,0.003952850721263688,0.00030059723579601726,0.4287508658287321,4.1031206329920215e-07,1.0242338662715915,0.18384214113255745,0.03622622949836522,0.058226039109430666,0.1397163419666099,0.4330296107016987,0.018747633637241065,0.004452326716253625
77,4.166942262260754e-06,0.0021823286541722167,0.24143188994062517,0.00019217659121629856,8.77612892920255e-05,0.03464789343231858,0.010190763470359772,1.7979984264482298,0.014611647384835063,0.0032839811869949105,0.000540106250058131,0.4695540719293083,0.027822582362728897,0.008788489090725124,0.0063265374352219714
78,0.0001780009886717736,0.0023293808432248643,0.005501552682200676,0.0014773530674563314,0.0029135225022117266,0.05832125765791736,0.14295830215953984,0.0024334721313240327,1.1384376644116943,0.0827712356023485,1.2490002061919403,5.976232289884356e-06,0.08067628799859788,0.0011603514767310479,0.004083622762562178
79,6.153473001063843e-05,0.0029961903995845253,0.19256459212988672,0.004115717525046872,0.005643460768774396,0.3454098327252606,0.025600160673627904,0.9934724437944441,0.09996671061203982,0.021871551655496195,0.0506476985591842,0.25690733606469524,0.3923199066051439,0.0005375126544526587,0.0033478396211061644
80,0.0025161143835972215,0.017877819465754233,0.021040014364257544,2.039972995166426e-06,0.028840827316724472,0.00023513786441455153,0.0002579985630949188,0.1598016519062693,0.02714018682823445,0.0028071624492801667,0.02043909571173415,0.044558335333138,9.657853442890034e-06,0.0006755824578494166,0.0009644771758022869
81,0.002604493647934332,0.000490732334807978,0.06542441821621794,0.0006422074389763865,0.013044326143670069,0.07012858657794539,0.00035861427384734367,0.23163790922317992,0.018469713589032478,0.004070593156262048,0.0034462970320427444,0.021367564318808593,0.07133943782448605,0.003204629050935097,0.0009178663533769751
82,0.0018562824250045824,0.005179425251158099,0.15593578629267552,0.0004733871237598144,0.003914246569915571,0.06370286560184875,0.001013946864176069,0.8366821292952009,0.04813420975441053,0.00828299572474505,0.015638549804387315,0.1566630750729449,0.05870803902943321,0.006611786812215342,0.003534822500054369
83,0.032513254235887856,0.022966581758295614,0.017828208402031073,0.008756102978884711,0.055675756620788754,0.8047022654732566,0.0001309073610619912,0.16788244144841158,0.07889644319397746,0.03040364275934202,0.0037194910188770355,0.020807026361456506,0.856091685034925,0.02073137870682599,0.00024753824860695783
84,0.0024308774372671363,0.003343042927117645,0.007466219705613418,2.7009751427793413e-05,0.010951373207300021,0.0005867841768675299,0.0045522124416209776,0.007841189611041818,0.04780172501036758,0.0038588771761701645,0.048410084075296254,1.5658944613990315e-05,0.001086718874939039,7.882372199383132e-06,0.0003220142941913446
85,0.014140317914767046,0.01811033230494491,0.1963709565348972,0.002291783214614758,0.055670255581359594,0.20470392971124615,0.0471908779512006,0.8695566449105016,0.22697800535926235,0.03469881112143514,0.16777129216324432,0.18446884759519147,0.2271625309696939,0.00022885304090445075,0.0018980966377799306
86,0.0018010457368980717,0.0003379094900878718,0.08492500477220292,0.0048346595446033475,0.006578700161507476,0.4596197400063432,0.022620568982735973,0.12846800768196248,0.2364003335941602,0.044111611445551216,0.11997488178509581,0.008748275810176771,0.49412736177224637,0.004604070916381683,0.0002664956249912599
87,0.0016174348614758033,0.0027237365890811355,0.29537727676277464,0.008372226592167046,0.04367788885490647,0.7623445690395783,0.04906655628919615,1.5179123997249926,0.013181660435439356,0.0025335360054651885,0.12776291924425362,0.216327518804744,0.8095359761929478,0.030475263214361937,0.002196621918540943
88,3.788972070142976e-06,0.008905102840972635,0.12765258567947207,0.00910290831799596,0.0005336939892035151,0.8544245047437318,0.0139708364738772,0.9828689850950751,0.017837984426196284,0.01736410785405616,0.013054356594815868,0.18843226664316412,0.8999399992186006,0.02971502454123354,0.0017506437455382482
89,0.006909868502216811,0.000883351171103988,0.003216353552499351,0.00287449507200141,0.004672143560970395,0.2266635813059959,0.012610311681602933,0.017438703293217665,0.03488667760405744,2.2128729777746502e-05,0.09025126819878038,0.016102242499495475,0.2509135130823753,0.005219417480778554,0.00024766396356458377
90,0.004317893447556585,0.009603928869288762,0.25710406719284057,0.007080903901181442,0.004106284064260341,0.6455139863964541,0.017422452503445554,0.7452645263127244,0.00107300668305582,0.007549867871607559,0.032236116414018634,0.032912759722751136,0.688411083127364,0.02288894973780112,0.0013447754972405752
91,0.007881525628587663,0.0002152300052185082,0.008927718954849635,5.008502674265289e-05,0.010457047704887586,0.004082999377903731,0.0010337066458024405,0.024895977251724013,0.004265979070741674,0.0007383297966841369,0.0031454667500197854,0.002656443167452477,0.00450066756804604,6.360338439131633e-06,6.925832091320514e-05
92,4.065837822726063e-06,0.0006557010551329976,0.0033378461985680828,8.470623157495748e-05,0.0021802793673414596,0.015384372113322274,0.00385466126598132,0.07811414910289259,0.08201320862008621,0.009479033998740373,0.06046596361943473,0.03238293317776084,0.01351960408060587,0.0008512356815941805,0.0007131449255759239
93,0.0019008208882334491,0.0013515357953077032,0.0484729856177442,0.008249127748849,4.5785224799189825e-05,0.7451640780952768,0.010739671113884366,0.10677183566401138,0.1602035060220609,0.04115579722978002,0.04771660788244694,0.024099847855882532,0.8099200407255874,0.009212920101930783,0.00048438927134393723
94,0.0014613432328546444,4.066573244296544e-06,0.14996859372918375,0.0015530939941517368,0.0002371723571811568,0.13351808073610505,0.035494704965801205,0.6933731654495189,0.05666149368871421,0.0011379721064434072,0.12393518051122662,0.10036670437536885,0.14161798099019907,0.008401134033564262,0.0008646542479289197
95,0.00017180948691280126,0.0004244893490712021,0.19078998421687718,0.003498349025996073,0.00039110535577948567,0.3263032382730587,0.0024741448670335046,0.0002958707324006417,0.06975105519769029,0.020277489170678457,0.016658495508945836,0.13487375756052386,0.3432697684340676,0.005608625633624132,0.00012826392876469077
